id_cliente,cancelamento,genero,idoso,possui_conjuge,possui_dependentes,meses_como_cliente,servico_telefonico,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,metodo_pagamento,custo_mensal,custo_total,contas_diarias
8017-LXHFA,1,0,1,0,0,23,1,0,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,94.75,2293.0,3.158333333333333
8017-UVSZU,0,0,0,1,0,40,1,1,DSL,No,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379.0,1.8866666666666667
8019-ENHXU,1,1,0,1,0,42,1,1,Fiber optic,No,1,1,1,0,1,Month-to-month,1,Electronic check,99.45,4138.0,3.315
8020-BWHYL,1,0,1,0,0,15,1,0,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Credit card (automatic),75.3,1147.0,2.51
8022-BECSI,0,1,0,0,0,22,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.6,422.0,0.6533333333333334
8023-QHAIO,0,0,1,1,0,56,1,1,Fiber optic,No,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),76.85,4275.0,2.5616666666666665
8024-XNAFQ,0,0,1,0,0,72,1,1,Fiber optic,Yes,1,1,1,0,1,Two year,1,Bank transfer (automatic),107.4,7748.0,3.58
8028-PNXHQ,0,1,0,1,1,62,1,1,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.25,1424.0,0.8083333333333333
8029-GAHZZ,0,0,1,1,0,71,1,0,Fiber optic,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.7,7904.0,3.6566666666666667
8029-XYPWT,0,1,1,1,0,71,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.05,8016.0,3.835
8033-ATFAS,0,0,0,1,1,39,1,0,DSL,No,0,1,0,1,0,Month-to-month,1,Mailed check,59.85,2341.0,1.995
8033-VCZGH,0,1,0,1,0,50,1,1,Fiber optic,Yes,0,1,0,1,1,One year,1,Electronic check,103.95,5231.0,3.4650000000000003
8034-RYTVV,0,0,0,0,0,55,1,1,Fiber optic,Yes,0,1,0,0,0,One year,1,Credit card (automatic),84.25,4589.0,2.808333333333333
8035-BUYVG,1,1,0,1,0,40,0,0,DSL,Yes,1,1,0,0,0,One year,1,Electronic check,42.35,1716.0,1.4116666666666666
8035-PWSEV,0,0,0,0,0,6,1,0,Fiber optic,No,0,1,1,0,1,Month-to-month,1,Electronic check,89.25,487.0,2.975
8039-ACLPL,0,0,0,1,1,72,1,0,DSL,Yes,1,1,0,0,1,Two year,0,Credit card (automatic),68.75,4888.0,2.2916666666666665
8039-EQPIM,0,1,0,1,0,69,0,0,DSL,Yes,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.25,4055.0,2.0083333333333333
8040-MNRTF,0,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71.0,2.3699999999999997
8041-TMEID,0,1,1,1,0,63,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,0,Credit card (automatic),108.5,6991.0,3.6166666666666667
8042-JVNFH,1,1,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,71.35,71.0,2.378333333333333
8042-RNLKO,0,1,0,0,0,66,1,1,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),25.45,1699.0,0.8483333333333333
8043-PNYSD,0,1,0,1,1,63,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.55,1245.0,0.6516666666666667
8044-BGWPI,0,1,0,1,1,12,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Electronic check,21.15,306.0,0.705
8046-DNVTL,0,1,0,1,0,62,0,0,DSL,Yes,1,0,1,0,0,Two year,1,Credit card (automatic),38.6,2345.0,1.2866666666666666
8048-DSDFQ,0,1,0,0,0,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.0,0.6733333333333333
8049-WJCLQ,0,1,0,1,1,10,1,0,DSL,No,0,1,0,1,0,Month-to-month,0,Mailed check,60.2,563.0,2.006666666666667
8050-DVOJX,0,1,1,0,0,49,1,1,DSL,Yes,1,1,1,0,1,Two year,0,Credit card (automatic),81.35,4060.0,2.7116666666666664
8050-WYBND,0,0,0,0,1,22,0,0,DSL,No,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031.0,1.6483333333333334
8050-XGRVL,0,0,0,1,1,62,1,0,DSL,Yes,0,1,0,0,0,One year,0,Credit card (automatic),54.75,3425.0,1.825
8051-HJRLT,1,0,1,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.55,70.0,2.3516666666666666
8053-WWDRO,1,0,0,1,0,6,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,146.0,0.65
8058-DMYRU,0,1,1,0,0,54,1,1,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,4931.0,3.0016666666666665
8058-INTPH,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,79.65,79.0,2.6550000000000002
8058-JMEQO,1,0,1,0,0,9,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,84.45,762.0,2.815
8059-UDZFY,0,0,1,0,1,33,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,3465.0,3.5116666666666663
8060-HIWJJ,0,1,0,0,0,64,1,1,DSL,No,1,1,1,1,1,Two year,0,Credit card (automatic),86.55,5632.0,2.885
8062-YBDOE,1,1,1,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.0,2.3216666666666668
8063-GBATB,1,0,1,0,0,27,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,2287.0,2.841666666666667
8063-RJYNF,1,1,0,0,0,16,1,0,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,94.25,1483.0,3.1416666666666666
8064-RAVOH,0,1,0,0,1,1,1,0,DSL,No,0,1,0,0,0,Month-to-month,1,Electronic check,49.85,49.0,1.6616666666666666
8065-BVEPF,0,1,1,0,0,65,1,0,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.1,6496.0,3.3033333333333332
8065-QBYTO,0,0,1,0,0,71,1,1,Fiber optic,Yes,1,0,1,1,0,One year,1,Credit card (automatic),99.65,7181.0,3.3216666666666668
8065-YKXKD,1,0,0,0,0,10,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,799.0,2.4916666666666667
8066-POXGX,1,0,0,0,0,13,0,0,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,446.0,1.1700000000000002
8067-NIOYM,0,0,0,1,1,24,1,0,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),21.1,490.0,0.7033333333333334
8069-RHUXK,0,0,0,1,1,67,0,0,DSL,Yes,0,0,1,0,0,Two year,0,Credit card (automatic),35.7,2545.0,1.1900000000000002
8069-YQQAJ,0,1,0,0,0,14,0,0,DSL,No,1,0,0,0,0,Month-to-month,1,Mailed check,31.1,419.0,1.0366666666666666
8070-AAWZP,0,1,1,1,0,24,0,0,DSL,No,0,1,1,0,0,Month-to-month,0,Mailed check,34.25,828.0,1.1416666666666666
8071-SBTRN,0,0,0,0,0,70,1,1,Fiber optic,Yes,1,1,0,1,1,Two year,1,Mailed check,111.15,7737.0,3.705
8073-IJDCM,1,0,0,0,0,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,20.0,0.6766666666666666
8075-GXIUB,0,1,1,1,0,9,1,0,No,No internet service,0,0,0,0,0,One year,0,Credit card (automatic),19.85,183.0,0.6616666666666667
8076-FEZKJ,0,1,0,0,0,10,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.5,225.0,0.65
8079-XRJRS,1,1,0,1,0,65,1,1,Fiber optic,Yes,1,1,0,0,0,One year,0,Electronic check,89.75,5769.0,2.9916666666666667
8080-DDEMJ,1,1,1,0,0,1,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,45.1,45.0,1.5033333333333334
8080-POTJR,0,0,0,0,0,30,1,1,DSL,Yes,0,1,0,1,1,One year,1,Credit card (automatic),79.3,2427.0,2.643333333333333
8082-GHXOP,0,1,0,0,1,13,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,44.0,659.0,1.4666666666666666
8083-YTZES,1,1,0,0,0,4,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,265.0,2.478333333333333
8084-OIVBS,0,0,0,0,0,11,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,20.0,211.0,0.6666666666666666
8085-MSNLK,0,0,0,1,0,62,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,0,Mailed check,113.95,6891.0,3.7983333333333333
8086-OVPWV,1,1,0,0,0,2,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,80.2,181.0,2.6733333333333333
8087-LGYHQ,0,1,0,0,0,9,1,0,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,94.05,811.0,3.135
8089-UZWLX,0,0,1,0,0,71,1,1,Fiber optic,No,0,1,0,1,1,Two year,0,Bank transfer (automatic),104.05,7413.0,3.4683333333333333
8091-TTVAX,0,1,0,1,0,58,1,1,Fiber optic,No,0,1,0,1,1,One year,0,Credit card (automatic),100.35,5681.0,3.3449999999999998
8092-NLTGF,0,1,0,0,0,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1777.0,0.825
8095-WANWK,0,0,0,0,0,10,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,45.25,428.0,1.5083333333333333
8096-LOIST,0,0,0,0,0,19,1,0,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,56.2,1093.0,1.8733333333333335
8097-OMULG,0,1,0,1,1,59,1,0,DSL,No,1,1,1,1,1,One year,0,Credit card (automatic),76.75,4541.0,2.558333333333333
8097-VBQTZ,0,1,0,0,0,54,1,0,DSL,Yes,1,0,1,1,0,Month-to-month,1,Mailed check,69.9,3883.0,2.33
8098-LLAZX,1,0,1,0,0,4,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,396.0,3.1816666666666666
8098-TDCBU,0,0,0,1,0,42,1,1,No,No internet service,0,0,0,0,0,Two year,0,Electronic check,25.25,1108.0,0.8416666666666667
8099-MZPUJ,0,1,0,1,1,48,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),111.8,5443.0,3.7266666666666666
8100-HZZLJ,0,0,0,0,1,43,1,0,DSL,Yes,1,0,0,0,1,Month-to-month,1,Electronic check,63.95,2737.0,2.131666666666667
8100-PNJMH,0,1,0,1,1,68,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),88.85,6132.0,2.9616666666666664
8104-OSKWT,0,0,0,0,0,12,1,1,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,79.8,1001.0,2.6599999999999997
8106-GWQOK,0,1,0,1,0,38,0,0,DSL,Yes,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.0,2193.0,2.0
8107-KNCIM,0,1,1,1,0,14,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,1013.0,2.503333333333333
8107-RZLNV,0,1,0,1,0,72,1,1,Fiber optic,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),106.3,7565.0,3.5433333333333334
8108-UXRQN,0,0,0,1,1,11,0,0,DSL,Yes,0,0,0,1,1,Month-to-month,0,Electronic check,50.55,565.0,1.6849999999999998
8109-YUOHE,0,1,0,0,0,17,1,0,DSL,Yes,1,0,0,0,0,One year,0,Mailed check,56.1,946.0,1.87
8111-BKVDS,0,0,0,0,0,10,0,0,DSL,Yes,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),40.7,449.0,1.3566666666666667
8111-RKSPX,1,1,0,0,0,4,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.2,305.0,2.4066666666666667
8111-SLLHI,1,1,1,1,0,39,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,105.65,4284.0,3.521666666666667
8118-LSUEL,1,1,1,0,0,23,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,2483.0,3.546666666666667
8118-TJAFG,0,1,0,1,1,9,1,0,Fiber optic,No,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906.0,3.3833333333333333
8120-JDCAM,0,1,0,1,1,4,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,69.55,284.0,2.3183333333333334
8123-QBNAZ,0,0,0,1,1,36,1,1,Fiber optic,Yes,0,1,0,1,1,Month-to-month,1,Credit card (automatic),104.5,3684.0,3.4833333333333334
8124-NZVGJ,0,0,0,0,0,6,0,0,DSL,No,0,0,1,1,1,One year,1,Mailed check,49.25,255.0,1.6416666666666666
8125-QPFJD,0,0,0,1,0,72,1,1,DSL,Yes,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.9,6065.0,2.83
8128-YVJRG,1,0,0,0,0,7,1,1,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,79.65,604.0,2.6550000000000002
8129-GMVGI,0,0,0,1,1,56,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,20.05,1090.0,0.6683333333333333
8132-YPVBX,0,0,0,0,0,6,1,0,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Mailed check,85.95,514.0,2.865
8133-ANHHJ,0,0,1,0,0,49,1,1,Fiber optic,Yes,1,1,1,0,1,One year,0,Bank transfer (automatic),103.0,5166.0,3.433333333333333
8138-EALND,0,1,0,0,0,15,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,311.0,0.6583333333333333
8143-ETQTI,0,0,0,1,1,23,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,19.65,451.0,0.6549999999999999
8144-DGHXP,0,0,0,0,0,54,1,0,DSL,Yes,0,1,1,1,1,Two year,0,Electronic check,80.6,4299.0,2.6866666666666665
8146-QQKZH,0,0,0,1,0,71,1,0,DSL,Yes,0,1,1,1,1,Two year,0,Bank transfer (automatic),81.85,5924.0,2.728333333333333
8148-BPLZQ,0,1,0,0,0,34,1,0,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,49.8,1734.0,1.66
8148-NLEGT,0,0,0,1,1,42,1,1,No,No internet service,0,0,0,0,0,Two year,0,Electronic check,22.95,1014.0,0.765
8148-WOCMK,0,1,0,1,1,8,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,125.0,0.6533333333333334
8149-AIQCG,0,1,0,0,0,39,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.15,2730.0,2.4383333333333335
8149-RSOUN,1,0,0,0,0,1,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,93.0,3.128333333333333
8150-QUDFX,0,1,0,0,0,2,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,51.0,0.6616666666666667
8152-UOBNY,0,0,1,0,0,50,1,1,Fiber optic,No,1,0,1,1,1,One year,1,Electronic check,106.8,5347.0,3.56
8152-VETUR,0,0,0,1,0,72,1,1,Fiber optic,No,1,0,0,1,1,Two year,1,Credit card (automatic),97.7,6869.0,3.256666666666667
8155-IBNHG,1,0,0,1,0,24,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.4,1747.0,2.5133333333333336
8158-WPEZG,0,1,0,0,0,11,0,0,DSL,No,1,0,1,0,0,Month-to-month,1,Electronic check,35.65,425.0,1.1883333333333332
8160-HOWOX,0,0,0,0,0,7,1,0,DSL,No,0,0,0,1,1,Month-to-month,1,Electronic check,66.85,458.0,2.228333333333333
8161-QYMTT,0,1,0,0,0,7,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,701.0,3.1366666666666663
8164-OCKUJ,0,0,0,1,1,59,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,20.6,1286.0,0.6866666666666668
8165-CBKXO,0,1,0,1,1,66,0,0,DSL,No,1,1,0,1,1,Two year,1,Credit card (automatic),56.75,3708.0,1.8916666666666666
8165-ZJRNM,0,0,0,1,1,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.75,1679.0,0.7916666666666666
8166-ORCHU,0,1,1,1,0,33,1,0,Fiber optic,Yes,1,0,1,0,1,One year,1,Electronic check,93.55,3055.0,3.118333333333333
8166-ZZTFS,1,0,1,1,0,66,1,1,DSL,No,1,1,0,1,1,Two year,1,Bank transfer (automatic),80.55,5265.0,2.685
8167-GJLRN,0,1,0,0,0,3,0,0,DSL,No,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82.0,1.0133333333333332
8168-UQWWF,1,0,0,0,0,11,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),97.85,1105.0,3.2616666666666663
8169-SAEJD,0,1,1,1,0,69,0,0,DSL,Yes,1,0,0,1,1,Two year,0,Credit card (automatic),56.55,3952.0,1.885
8173-RXAYP,0,0,0,1,1,24,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.7,452.0,0.6566666666666666
8174-LNWMW,0,0,0,0,0,31,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,689.0,0.6966666666666667
8174-TBVCF,0,0,0,1,0,70,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),94.8,6859.0,3.1599999999999997
8178-EYZUO,1,1,0,0,0,46,1,1,Fiber optic,Yes,1,0,0,0,1,Month-to-month,1,Electronic check,93.7,4154.0,3.1233333333333335
8180-AKMJV,0,0,0,0,0,1,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.55,44.0,1.4849999999999999
8181-YHCMF,0,0,0,1,1,68,0,0,DSL,No,1,1,1,1,1,Two year,0,Credit card (automatic),60.3,4109.0,2.01
8182-BJDSI,1,0,0,0,0,28,1,1,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Electronic check,89.95,2625.0,2.9983333333333335
8182-PNAGI,1,1,0,0,0,12,1,0,DSL,No,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),50.25,593.0,1.675
8183-ONMXC,1,0,0,0,0,2,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,0,Electronic check,80.75,159.0,2.691666666666667
8184-WMOFI,0,1,0,1,1,62,1,0,DSL,Yes,0,1,1,0,1,One year,0,Credit card (automatic),71.4,4487.0,2.3800000000000003
8185-UPYBR,1,1,0,1,0,6,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,75.5,438.0,2.5166666666666666
8189-DUKMV,0,0,0,1,0,4,1,0,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),20.5,79.0,0.6833333333333333
8189-HBVRW,0,0,0,0,0,53,1,1,Fiber optic,Yes,1,1,0,0,0,Month-to-month,0,Electronic check,90.8,4921.0,3.0266666666666664
8189-XRIKE,0,0,1,0,0,32,1,0,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Electronic check,90.95,2897.0,3.0316666666666667
8190-ZTQFB,0,1,0,0,0,41,0,0,DSL,No,0,1,0,1,1,One year,1,Electronic check,51.35,2075.0,1.7116666666666667
8191-XWSZG,0,0,0,0,0,52,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,20.65,1022.0,0.6883333333333332
8194-PEEBY,0,0,0,1,1,24,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.9,533.0,0.6633333333333333
8197-BFWVU,0,0,0,1,1,72,1,1,DSL,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),93.25,6688.0,3.1083333333333334
8198-RKSZG,0,0,0,1,1,14,1,1,DSL,No,1,0,1,1,1,Month-to-month,0,Credit card (automatic),80.45,1137.0,2.6816666666666666
8199-ZLLSA,1,1,0,0,0,67,1,1,Fiber optic,Yes,1,1,1,1,1,One year,1,Bank transfer (automatic),118.35,7804.0,3.945
8200-KLNYW,0,0,0,1,0,21,1,0,DSL,Yes,0,1,1,1,1,One year,0,Mailed check,80.9,1714.0,2.6966666666666668
8200-LGKSR,0,1,0,1,0,71,1,1,DSL,Yes,0,1,1,1,1,Two year,0,Electronic check,83.2,6126.0,2.7733333333333334
8201-AAXCB,0,1,0,1,1,25,1,1,DSL,No,0,0,0,1,0,Month-to-month,0,Electronic check,60.35,1404.0,2.0116666666666667
8203-XJZRC,0,1,0,0,0,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,20.0,0.675
8204-TIFGJ,0,0,0,0,0,23,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.3,470.0,0.6766666666666666
8204-YJCLA,0,1,1,1,1,72,0,0,DSL,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),64.8,4732.0,2.1599999999999997
8205-MQUGY,0,1,0,1,1,12,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,49.2,571.0,1.6400000000000001
8205-OTCHB,1,1,0,0,0,22,0,0,DSL,No,1,1,0,0,1,One year,1,Bank transfer (automatic),43.75,903.0,1.4583333333333333
8205-VSLRB,0,1,0,1,0,70,1,1,DSL,Yes,0,1,1,0,1,Two year,0,Credit card (automatic),77.3,5498.0,2.5766666666666667
8207-DMRVL,0,1,0,1,1,72,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.55,8306.0,3.8183333333333334
8207-VVMYB,0,0,0,1,0,70,1,1,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),26.0,2006.0,0.8666666666666667
8208-EUMTE,0,1,0,0,0,16,0,0,DSL,Yes,1,1,1,1,0,Two year,0,Mailed check,54.85,916.0,1.8283333333333334
8212-CRQXP,0,0,0,1,0,22,1,0,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.0,1706.0,2.6666666666666665
8212-DJRCH,0,1,0,1,1,5,1,0,Fiber optic,Yes,0,1,0,0,1,Month-to-month,1,Mailed check,90.35,434.0,3.0116666666666663
8212-FSQIV,0,1,0,0,1,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.0,0.675
8213-TAZPM,0,0,0,1,1,69,1,1,Fiber optic,No,1,1,1,1,1,One year,1,Bank transfer (automatic),108.75,7493.0,3.625
8215-NGSPE,0,0,0,1,1,42,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,20.0,833.0,0.6666666666666666
8216-AZUUZ,0,0,0,1,1,42,1,0,Fiber optic,No,0,1,1,1,1,Two year,1,Electronic check,100.4,4303.0,3.3466666666666667
8217-QYOHV,0,1,0,0,0,5,1,0,DSL,Yes,0,0,1,0,0,Month-to-month,1,Mailed check,55.75,266.0,1.8583333333333334
8218-FFJDS,0,0,0,1,0,72,1,1,DSL,Yes,1,0,1,1,1,Two year,1,Bank transfer (automatic),86.4,6058.0,2.8800000000000003
8219-VYBVI,0,1,0,0,1,39,1,1,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,25.0,1004.0,0.8333333333333334
8220-OCUFY,0,0,0,0,0,21,1,0,DSL,Yes,0,1,1,0,0,One year,1,Electronic check,60.25,1258.0,2.0083333333333333
8221-EQDGL,0,1,0,1,0,35,1,0,DSL,Yes,1,1,0,0,0,Month-to-month,0,Mailed check,61.0,2130.0,2.033333333333333
8221-HVAYI,0,1,0,1,1,35,1,1,DSL,Yes,1,1,1,0,0,Two year,1,Credit card (automatic),69.15,2490.0,2.305
8224-DWCKX,0,1,1,0,0,12,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.3,828.0,2.4433333333333334
8224-IVVPA,0,0,0,0,0,27,1,0,DSL,Yes,1,0,0,0,0,Month-to-month,1,Mailed check,56.7,1652.0,1.8900000000000001
8224-KDLKN,0,1,0,1,1,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.0,1738.0,0.8333333333333334
8224-UAXBZ,0,0,0,1,0,58,0,0,DSL,Yes,1,0,0,1,0,One year,1,Electronic check,45.35,2540.0,1.5116666666666667
8225-BTJAU,1,1,1,0,0,10,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,793.0,2.6416666666666666
8226-BXGES,0,1,0,1,0,64,1,1,Fiber optic,Yes,1,1,0,0,0,One year,0,Bank transfer (automatic),89.45,5692.0,2.981666666666667
8229-BUJHX,0,0,0,1,1,71,1,0,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,1500.0,0.6833333333333333
8229-MYEJZ,0,0,0,0,0,10,1,0,DSL,No,1,0,0,0,0,Month-to-month,0,Electronic check,51.2,498.0,1.7066666666666668
8229-TNIQA,1,0,0,0,0,4,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,45.3,196.0,1.51
8231-BSWXX,0,1,0,0,0,71,1,1,Fiber optic,No,1,0,0,0,0,One year,1,Credit card (automatic),79.05,5552.0,2.635
8232-CTLKO,0,0,0,1,1,66,1,0,DSL,Yes,0,0,0,1,0,Two year,1,Electronic check,59.75,3996.0,1.9916666666666667
8232-UTFOZ,0,1,0,0,0,69,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),19.95,1399.0,0.6649999999999999
8234-GSZYK,0,1,0,0,0,43,1,1,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.45,1110.0,0.8816666666666666
8237-ULIXL,0,0,0,1,0,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),24.85,1871.0,0.8283333333333334
8241-JUIQO,0,0,0,0,0,61,1,0,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),19.45,1336.0,0.6483333333333333
8242-JSVBO,0,1,0,0,0,7,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.65,322.0,1.4883333333333333
8242-PDSGJ,0,1,0,1,0,70,0,0,DSL,Yes,0,1,1,0,0,Two year,1,Credit card (automatic),39.15,2692.0,1.305
8242-SOQUO,0,0,1,0,0,5,1,0,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,84.7,392.0,2.8233333333333333
8245-UMPYT,1,0,1,0,0,16,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,96.4,1581.0,3.2133333333333334
8246-SHFGA,0,1,0,0,0,17,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.1,385.0,0.7033333333333334
8249-THVEC,0,1,0,1,1,51,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.4,997.0,0.6466666666666666
8250-ZNGGW,0,0,1,0,0,5,1,0,DSL,Yes,1,0,1,0,0,Month-to-month,0,Credit card (automatic),59.9,287.0,1.9966666666666666
8256-ERHVS,0,1,0,0,0,9,1,0,DSL,Yes,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),68.25,576.0,2.275
8256-TWSNM,0,1,0,1,1,6,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,377.0,2.3266666666666667
8257-RZAHR,1,0,0,1,0,14,1,1,DSL,Yes,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),64.7,941.0,2.1566666666666667
